"234352","0.05","-0.71","0.70","0.08","0.46","0.00"
"234352","0.05","-0.71","0.70","0.15","0.55","-0.06"
"234352","0.04","-0.71","0.70","0.26","0.69","-0.15"
"234352","0.04","-0.71","0.71","0.43","0.89","-0.26"
"234352","0.03","-0.70","0.71","0.67","1.16","-0.39"
"234352","0.03","-0.69","0.72","0.92","1.43","-0.49"
"234352","0.02","-0.69","0.73","1.07","1.65","-0.58"
"234352","0.01","-0.68","0.73","1.18","1.84","-0.63"
"234352","0.00","-0.67","0.74","1.22","1.92","-0.65"
"234352","-0.01","-0.66","0.75","1.17","1.97","-0.62"
"234352","-0.02","-0.65","0.76","1.02","1.93","-0.59"
"234352","-0.03","-0.65","0.76","0.87","1.85","-0.55"
"234352","-0.04","-0.64","0.77","0.74","1.70","-0.55"
"234352","-0.05","-0.64","0.77","0.66","1.51","-0.54"
"234352","-0.05","-0.63","0.77","0.63","1.43","-0.50"
"234352","-0.06","-0.63","0.78","0.63","1.48","-0.45"
"234352","-0.07","-0.62","0.78","0.77","1.69","-0.43"
"234352","-0.08","-0.62","0.78","0.93","1.87","-0.39"
"234352","-0.10","-0.61","0.79","1.03","1.88","-0.31"
"234352","-0.11","-0.60","0.79","0.95","1.74","-0.22"
"234352","-0.12","-0.60","0.79","0.79","1.54","-0.17"
"234352","-0.13","-0.59","0.80","0.61","1.28","-0.16"
"234352","-0.14","-0.59","0.80","0.40","0.99","-0.16"
"234352","-0.14","-0.59","0.80","0.16","0.75","-0.15"
"234352","-0.14","-0.59","0.80","-0.08","0.52","-0.13"
"234352","-0.15","-0.59","0.80","-0.24","0.38","-0.09"
"234352","-0.15","-0.59","0.79","-0.41","0.25","-0.07"
"234352","-0.15","-0.60","0.79","-0.64","0.18","-0.07"
"234352","-0.15","-0.60","0.78","-0.91","0.08","-0.06"
"234352","-0.15","-0.61","0.78","-1.15","-0.02","-0.20"
"234352","-0.15","-0.62","0.77","-1.21","-0.13","-0.57"
"234352","-0.14","-0.63","0.76","-1.28","-0.34","-0.56"
"234352","-0.13","-0.64","0.76","-1.41","-0.45","-0.52"
"234352","-0.13","-0.65","0.75","-1.55","-0.31","-0.51"
"234352","-0.12","-0.66","0.74","-1.49","-0.23","-0.45"
"234352","-0.12","-0.67","0.73","-1.32","-0.51","-0.37"
"234352","-0.11","-0.68","0.72","-1.12","-0.83","-0.25"
"234352","-0.10","-0.69","0.72","-1.01","-1.02","-0.13"
"234352","-0.09","-0.70","0.71","-0.99","-1.07","-0.04"
"234352","-0.09","-0.70","0.70","-0.97","-1.12","0.05"
"234352","-0.08","-0.71","0.70","-0.98","-1.23","0.11"
"234352","-0.07","-0.72","0.69","-1.06","-1.39","0.14"
"234352","-0.06","-0.73","0.69","-1.13","-1.53","0.14"
"234352","-0.05","-0.73","0.68","-1.12","-1.57","0.14"
"234352","-0.04","-0.74","0.67","-1.06","-1.56","0.13"
"234352","-0.04","-0.75","0.67","-0.84","-1.49","0.17"
"234352","-0.03","-0.75","0.66","-0.56","-1.42","0.22"
"234352","-0.02","-0.75","0.66","-0.36","-1.33","0.28"
"234352","-0.02","-0.75","0.66","-0.29","-1.26","0.33"
"234352","-0.01","-0.76","0.66","-0.28","-1.24","0.36"
"234352","-0.00","-0.76","0.65","-0.35","-1.25","0.35"
"234352","0.00","-0.76","0.65","-0.47","-1.28","0.31"
"234352","0.01","-0.76","0.65","-0.53","-1.36","0.24"
"234352","0.01","-0.77","0.64","-0.46","-1.29","0.18"
"234352","0.02","-0.77","0.64","-0.28","-1.23","0.14"
"234352","0.03","-0.77","0.64","-0.04","-1.15","0.18"
"234352","0.03","-0.77","0.64","0.17","-1.03","0.21"
"234352","0.04","-0.77","0.64","0.38","-0.90","0.24"
"234352","0.04","-0.76","0.64","0.57","-0.73","0.28"
"234352","0.04","-0.76","0.65","0.67","-0.57","0.31"
"234352","0.04","-0.76","0.65","0.73","-0.43","0.32"
"234352","0.04","-0.75","0.66","0.77","-0.30","0.33"
"234352","0.04","-0.75","0.67","0.81","-0.23","0.30"
"234352","0.04","-0.74","0.67","0.88","-0.12","0.26"
"234352","0.04","-0.73","0.68","0.94","-0.01","0.22"
"234352","0.04","-0.73","0.69","1.02","0.09","0.16"
"234352","0.03","-0.72","0.69","1.14","0.14","0.09"
"234352","0.03","-0.71","0.70","1.35","0.10","0.07"
"234352","0.03","-0.70","0.71","1.50","0.21","0.05"
"234352","0.03","-0.69","0.72","1.64","0.37","-0.00"
"234352","0.03","-0.68","0.73","1.75","0.65","-0.05"
"234352","0.02","-0.66","0.75","1.85","0.89","-0.16"
"234352","0.01","-0.65","0.76","1.81","1.17","-0.26"
"234352","0.01","-0.64","0.77","1.63","1.54","-0.34"
"234352","-0.01","-0.63","0.78","1.39","1.84","-0.42"
"234352","-0.02","-0.62","0.79","1.16","2.03","-0.49"
"234352","-0.03","-0.61","0.79","0.83","2.08","-0.51"
"234352","-0.04","-0.61","0.79","0.55","1.98","-0.55"
"234352","-0.05","-0.60","0.79","0.38","1.86","-0.55"
"234352","-0.06","-0.60","0.80","0.35","1.75","-0.54"
"234352","-0.07","-0.60","0.80","0.43","1.68","-0.51"
"234352","-0.08","-0.60","0.80","0.56","1.66","-0.46"
"234352","-0.10","-0.59","0.80","0.71","1.66","-0.39"
"234352","-0.11","-0.59","0.80","0.80","1.63","-0.32"
"234352","-0.12","-0.58","0.81","0.77","1.58","-0.29"
"234352","-0.13","-0.57","0.81","0.69","1.50","-0.29"
"234352","-0.14","-0.57","0.81","0.49","1.37","-0.31"
"234352","-0.14","-0.57","0.81","0.31","1.25","-0.33"
"234353","-0.15","-0.57","0.81","0.12","1.09","-0.32"
"234353","-0.16","-0.57","0.81","-0.07","0.88","-0.30"
"234353","-0.16","-0.57","0.81","-0.20","0.68","-0.27"
"234353","-0.16","-0.57","0.80","-0.29","0.50","-0.24"
"234353","-0.17","-0.57","0.80","-0.32","0.31","-0.19"
"234353","-0.17","-0.58","0.80","-0.29","0.11","-0.12"
"234353","-0.17","-0.58","0.80","-0.25","-0.05","-0.06"
"234353","-0.16","-0.58","0.80","-0.27","-0.18","-0.03"
"234353","-0.16","-0.58","0.80","-0.34","-0.25","-0.02"
"234353","-0.16","-0.59","0.79","-0.44","-0.36","-0.01"
"234353","-0.16","-0.59","0.79","-0.52","-0.50","0.01"
"234353","-0.15","-0.60","0.79","-0.63","-0.65","0.03"
"234353","-0.15","-0.60","0.79","-0.77","-0.88","0.08"
"234353","-0.14","-0.61","0.78","-0.88","-1.11","0.16"
"234353","-0.13","-0.61","0.78","-0.95","-1.32","0.24"
"234353","-0.12","-0.62","0.77","-0.98","-1.49","0.30"
"234353","-0.11","-0.63","0.77","-0.95","-1.54","0.32"
"234353","-0.10","-0.63","0.77","-0.92","-1.60","0.30"
"234353","-0.09","-0.64","0.76","-0.88","-1.56","0.28"
"234353","-0.08","-0.65","0.76","-0.86","-1.44","0.24"
